_id,text
336,초기에는 정부 자금 관리와 은행 보호를 중심으로 기능하던 중앙은행이 1930년대 대공황을 계기로 경제 변화에 대응해 적정한 통화 공급을 통해 거시경제 안정을 목표로 하게 되었다.
988,"데이터를 공유 네트워크를 통해 안전하게 저장하고, 중앙 집중화를 피하는 시스템으로, 모든 참여자가 데이터의 복사본을 보유하는 방식이다."
921,"경기가 회복될 때 이를 받쳐주는 지표가 흐려져, 소비와 정부 지출이 줄어들어 총수요의 증가가 둔화될 수 있어 복구 과정이 느려질 수 있다."
933,"영국의 경우 중개업자가 투자자에게 모금한 자금을 차입자에게 직접 대출하며, 여신금융기관 없이 운영되므로 감독기관이 자본 건전성을 규제한다."
605,"1차산품의 수급 안정을 위해 국제적인 협력을 증진하고 상품협정의 체결을 촉진하는 기관으로, 금융 지원과 연구개발, 정보교환 등의 기능을 수행하는 기구이다."
593,"기초자산에서 발생하는 현금흐름을 사전에 정해진 순서대로 각 구조에 지급하는 방식이며, 가장 높은 우선순위를 가진 구조가 먼저 원금 상환을 받는 특징이 있다."
611,"은행의 특정 부채에 대해 계약 만기에 따라 0.02%에서 0.2%의 비율로 부담금을 부과하며, 이 부담금은 외환 통계 기금에 귀속되어 위기 시에 사용된다."
94,"어떤 기업이 파산할 위험이 있을 때, 그 기업이 파산함으로써 경제에 미칠 부정적 영향을 방지하기 위해 금융기관이 자금을 지원하는 제도이다. 이 과정은 새로운 자금 지원뿐만 아니라 기존 대출금의 상환 기간 조정 등을 포함할 수 있다."
11,"특정 카드 소지자가 상점에서 카드를 사용하여 상품이나 서비스를 구매할 때, 그 비용이 즉시 해당 카드 소지자의 은행 계좌에서 인출되어 판매자의 은행 계좌로 다음 영업일에 이체되는 결제 시스템이다. 이 과정에서 거래 내역은 네트워크를 통해 발급은행에 전달되고, 은행은 즉시 결제를 처리한 후 판매자의 계좌로 입금을 진행한다."
396,"결제에 참여하는 금융기관 간의 자금 거래에서 발생한 상호 지급액과 수취액을 모두 계산하여 차액만을 결제하는 방식으로, 결제 건수와 금액을 줄여 효율성을 높이는 시스템이다."
533,"자산의 유동성과 경제주체의 유동성으로 나뉘며, 전자는 자산이 현금으로 변환되는 정도와 관련되고, 후자는 개별 경제주체가 채무를 충당할 수 있는 능력을 나타낸다."
43,"모든 사람이나 집단이 함께 사용할 수 있는 재화나 서비스로, 정부가 공급해야 하거나 공급하는 것이 바람직하다고 여겨지는 것들을 포함한다. 이러한 재화는 시장 가격이 존재하지 않으며, 특정 개인을 제외하지 않고 여러 사람이 동시에 이용할 수 있는 특성을 가진다."
42,"이 제도는 자본 이동이 자유로워 국제적으로 유동성을 확보하기 용이하고 외부 충격도 환율 변동을 통해 흡수할 수 있어 거시경제 정책을 자율적으로 수행하기 좋지만, 외환 시장 규모가 작은 국가에서는 환율 변동성이 커져 경제에 교란 요인이 될 수 있는 위험이 있다."
329,"특정 국가가 대미 무역에서 일정 기준 이상의 흑자를 기록하고, 경상수지 흑자 비율 및 외환 시장에서 자국 통화에 대한 순매수 기준을 초과할 경우 추가적인 분석 대상이 될 수 있다."
167,"경제활동과 환경 간의 상호 관계를 체계적으로 분석하는 방법으로, 자연자산과 환경자산의 변동을 국민 계정 형식에 맞추어 기록하는 것이다. 이는 환경오염이나 자원고갈로 인한 사회적 비용을 반영하기 위해 도입되었다."
497,"1970년대의 고유가에 따라 자금을 축적한 이슬람 국가들의 금융 수요 증가와, 2008년 금융위기 이후 이슬람 금융이 안전한 대안으로 인식되면서 크게 성장하였다."
876,"자금의 절대량이 부족하거나 자금의 통로가 막히는 상황에서 주로 발생하며, 금융시스템 내의 대출 가능 규모가 줄어드는 과정으로 인해 나타난다."
597,"간접금융시장과 직접금융시장으로 나눌 수 있으며, 전자는 금융중개기관을 통해 자금이 전달되는 반면, 후자는 증권을 통해 직접적으로 자금이 이동하는 시장이다."
756,"특정 시기에 주택담보대출의 연체가 증가하면서 금융상품의 가치가 급락하여 투자자들이 큰 손실을 입고, 이로 인해 글로벌 금융위기로 이어진 사건이다."
100,"운영 주체에 따라 중앙은행결제시스템과 민간결제시스템, 결제 방법에 따라 총액결제시스템과 차액결제시스템, 결제 시점에 따라 실시간결제시스템과 지정시점결제시스템, 거래 대상에 따라 거액결제시스템과 소액결제시스템 등으로 나눌 수 있다."
426,여러 은행이 정해진 시간과 장소에서 서로의 어음과 수표를 교환하고 대금을 결제하는 제도이다. 이 과정은 은행의 업무 부담을 줄이고 추심 시간을 단축시키는 효과가 있다.
178,"특정 요건을 충족하는 자본으로, 일반적으로 금융기관이 채권자보다 후순위로 설정되는 자본의 일종이다. 이 자본은 여러 제약사항을 따르며, 신용리스크를 측정할 때 사용되는 대손충당금의 일부도 포함될 수 있다."
444,"단리는 원금에 대해 고정된 이율과 기간을 곱하여 이자를 산출하는 반면, 복리는 발생한 이자를 원금에 추가한 후 그 합산금액을 기준으로 다시 이자를 계산하는 방식이다."
416,"지정된 국가에 대해 환율 저평가 및 무역흑자 개선 요청을 하며, 만약 조치가 이루어지지 않으면 투자 제한 또는 특정 계약 체결 제한 등을 포함한 제재가 부과될 수 있다."
870,"급등하는 가격과 심한 변동성으로 인해 거품논란이 있으며, 일부 국가는 자금세탁 등 불법 거래에 악용될 가능성으로 인해 거래를 규제하고 있다."
882,"일정 금액 이상, 만기가 1년 이내, 일시 납입과 만기 일시 상환, 주식 관련 권리 및 담보설정 금지 등의 여섯 가지 조건을 충족해야 한다."
680,"이 기관은 은행이 시장리스크에 상응하는 자기자본을 반드시 보유하도록 규정하고 있으며, 글로벌 금융위기를 계기로 자본규제 체계의 개선 작업을 진행하였다."
177,고객이 휴대전화와 같은 모바일 기기를 이용해 금융기관에 접속하여 다양한 금융서비스를 이용할 수 있는 시스템이다. 주로 이동통신사의 무선인터넷망을 통해 자금이체와 계좌조회 등 금융 거래를 처리하는 방식이다.
395,"COFIX가 평균적으로 9~10개월의 만기를 기준으로 하여 월 1회만 공시되기 때문에, 단기대출에 대한 기준금리로는 더 짧은 만기가 필요할 수 있어서 더 선호되지 않는다."
911,"자본시장에서 기업에 자금이 원활하게 공급되고 있는지를 보여주는 중요한 지표로, 경제적 불황 시에는 해당 스프레드가 급격히 상승할 수 있다."
793,"전 세계적으로 약 100여 개 국가에서 사용 중이며, 한국도 이 기준을 도입하기 위한 로드맵을 발표하고 상장회사에 대해 전면 도입을 진행하였다."
960,"주로 규제자의 불완전한 지식과 정보, 규제 수단의 한계, 그리고 정부의 독점적 지위와 민간기업처럼 경쟁하지 않는 구조 등이 이유가 된다."
684,"초기 12개국에서 시작하여, 1995년 1월에 3개국이 추가로 가입한 후 동유럽 국가들이 계속해서 가입하여, 2017년 10월에는 총 28개국이 된다."
383,"설립 이래로 한국은행은 전란 극복, 금융체계 정비, 공업화 지원, 물가 안정 기반 구축, 글로벌 경제화와 금융위기 극복 등 시대의 요구에 따라 다양하게 역할을 발전시켜왔다."
956,"특정 시점에서 금융기관이나 기업이 보유하고 있는 외화 자산과 부채의 차액을 의미하며, 이는 환리스크에 얼마나 노출되어 있는지를 나타낸다."
751,"짧은 기간의 디스인플레이션은 큰 문제가 되지 않을 수 있으며, 일시적인 에너지가격 하락이나 생산성 증대와 같은 공급 요인에 의해 발생할 수 있다."
257,"[1,5]체계는 1, 5, 10, 50, 100, 500 같은 액면 배열을 포함하고, [1,2,5]체계는 1, 2, 5, 10, 20, 50, 100, 200, 500 같은 배열을 포함한다."
538,"인접국가나 특정 경제권역 내 국가들 간의 금융 협력 체계를 구축하기 위해 체결하는 협정으로, 경제적 유사성이 있는 국가들 간의 금융 위험 관리를 용이하게 한다."
335,"두 거래 모두 특정 자금을 대차하는 방식이지만, 이자 지급 방법과 계약 기간에서 차이가 있다. 외환스왑은 주로 단기 자금 조달에 사용되는 반면, 통화스왑은 중장기적으로 사용된다."
15,"금융 거래가 원활하게 이루어지도록 지원하는 제도적 장치와 기관들을 의미하며, 실물경제에서는 생산에 직접 기여하지 않지만 생산활동에서 필수적인 사회간접자본에 비유될 수 있다. 이 구조가 잘 구축되면 금융 거래의 투명성이 높아지고, 금융기관의 위험 회피와 중개비용 절감이 가능해져 금융의 효율성이 증진된다."
324,"산업, 정부 서비스 생산자, 민간 비영리 서비스 생산자가 고정자산을 추가하기 위해 지출한 액수로, 토지나 중고품의 구매는 제외되고, 고정자산 구매 시 발생하는 부대비용은 포함된다."
758,"어떤 환율제도에서도 통화정책의 자율성, 자본 자유화, 환율의 안정 이 세 가지 정책 목표를 동시에 달성하는 것이 현실적으로 불가능하다는 원칙이다."
222,"특정 상품의 수출액에서 그 상품의 제조에 사용된 원자재의 수입액을 뺀 잔액을 나타내며, 이 잔액이 수출액에 대해 차지하는 비율을 통해 수출상품이 외화획득에 영향을 미치는 정도를 평가하는 지표이다."
179,"상품의 가격 변화에 따른 수요량의 변화 비율을 분석하여 소비자 반응의 정도를 판단하는 지표이다. 이는 가격과 수요량의 변화율을 비교하여 반응 정도에 따라 탄력적, 비탄력적, 또는 단위 탄력적으로 분류된다."
983,"복잡한 거래 구조로 인해 리스크가 발생할 수 있기 때문에 감독당국은 이를 강화하고 있으며, 적절한 자기자본을 유지하도록 규제하고 있다."
22,"이론적으로 환율 상승 시 수출이 증가하고 수입이 감소하여 특정 경제 지표가 개선될 것으로 예상되지만, 실제로는 초기 단계에서 해당 지표가 악화된 후 일정 시간이 지나야 개선되는 현상이다. 이는 환율 상승으로 인해 국내 수출품 가격이 하락하더라도 수출량이 증가하기까지 시간이 필요하기 때문이다."
356,"특정 금융기관이 장기적으로 안정적인 자금을 확보하기 위해 발행하는 채권으로, 다양한 형태의 금융기관들이 관련 법규에 따라 자본금 및 적립금의 비율을 기준으로 발행할 수 있다."
666,"장기적으로는 공급과 수요에 의해 결정되지만, 지정학적 리스크, 기상 조건, 달러 가치, 주요국의 석유 재고 변동 등 다양한 요인에 의해 영향을 받는다."
861,"철도, 통신, 전력산업과 같이 초기 생산단계에서 대규모 투자가 필요하나, 생산이 진행될수록 평균 생산비용이 줄어드는 산업들이 이에 해당한다."
340,"금융위기 이후, 금융기관 간의 상호연계성으로 인한 시스템적 리스크를 억제하기 위한 필요성이 커졌고, 편중리스크를 근본적으로 관리할 필요성이 강조되면서 이러한 규제가 도입되었다."
431,"은행권의 위조를 방지하기 위한 장치로, 은행권에 삽입된 특정한 소재로 된 선형 필름을 의미한다. 이 필름은 문양이나 글자를 통해 위조 여부를 확인할 수 있게 도와준다."
551,"주로 지구 온난화와 이상 기후로 인한 농작물 생산량 감소, 도시화로 인한 농경지 축소, 바이오연료 개발 및 육류 소비 증가에 따른 곡물 수요 증가 등이 있다."
833,"국고채 금리가 변하지 않는 상황에서 회사채 금리가 하락하는 것으로, 이는 부도위험이 줄어들었거나 해당 채권에 대한 수요가 증가했음을 나타낸다."
203,"플랫폼을 제공하는 IT 기업이 중심 역할을 하여 기존 금융서비스 전달 방식을 혁신하고 파괴적인 속성을 가지며, 비대면 거래와 같은 방식으로 전통적인 관행을 깨뜨려 대규모 고객을 확보하는 전략을 취한다."
630,"기회비용은 어떤 선택을 할 때 포기하는 다른 선택의 가치를 의미하며, 매몰비용은 이미 지출된 비용으로 이후 선택에 영향을 미치지 않는다는 점에서 다르다."
93,"개별 금융회사의 부실 방지를 목표로 하지 않고, 경제 전체의 금융안정을 위해 시스템 리스크를 억제하기 위한 정책을 의미한다. 이는 금융위기의 가능성을 줄이고 실물경제에 미치는 부정적인 영향을 최소화하려는 다양한 목표를 가지고 있다."
558,"중앙은행이 정책금리를 인하하면 단기 및 장기 시장금리와 은행의 대출금리가 하락하여 기업의 투자와 가계의 소비가 증가하고, 이는 생산과 물가 상승으로 이어진다."
68,"첫 번째 협약은 신용리스크만 고려하여 자본 비율을 정했으나, 이후 시장리스크를 추가하고, 더 나아가 운영리스크까지 포함하여 자본 측정 기준을 개정하는 과정을 거쳤다. 최근에는 금융위기 이후 자본의 질을 높이기 위해 더 엄격한 기준이 도입되었다."
622,"특정 사업 부문에 관련된 자산, 부채, 조직 및 인원 등의 권리와 의무가 이전되며, 사업 부문의 동일성이 유지되면서 경영 주체만이 변경되는 것을 의미한다."
284,"신용카드 가맹점에 단말기를 설치하고, 거래가 발생하면 카드사에 거래 내역을 전송하여 승인 및 조회 결과를 가맹점에 전달하며, 전표 실물을 수거하거나 전표 데이터를 수집하는 역할을 한다."
844,"개인, 기업, 정부 등 다양한 경제 주체가 금융 거래를 수행할 때 필요한 지급 결제가 원활하게 이루어지도록 돕는 금융 시스템의 기반 구조이다."
434,"글로벌 금융 위기 이후 경제 구조가 유사한 국가들 간의 금융 불안 전염 가능성이 커졌고, 국가 간 상호 이해가 높아 공동 대응이 쉽다는 점에서 그 중요성이 부각되었다."
153,"이 협정은 미국의 자본과 기술, 캐나다의 자원, 멕시코의 노동력을 결합하여 지역 경제 발전에 기여하였다는 평가와 함께, 시장 보호 및 블록 경제화를 초래해 외부 국가에 대한 무역 장벽으로 작용한다는 비판도 받았다."
75,"특정 국가가 다른 국가와의 자본 거래를 자유롭게 하고, 거래에 대한 정부나 민간의 간섭 없이 자본을 이동할 수 있도록 하는 제도이다. 이는 내외 자본 투자 모두의 자유화를 포함하며, 경제체제의 개방과 자유화를 이루는 중요한 요소로 여겨진다."
730,"예를 들어, 자동차 수출이 증가하면 이를 위해 필요한 엔진이나 타이어와 같은 중간재의 생산도 증가하게 되어, 수많은 관련 산업이 영향을 받게 된다."
446,"일정 간격으로 이자를 지급하고 만기까지 보유할 때 투자자가 받을 수익을 1년 기준으로 나타내며, 채권의 현금 흐름의 현재가치를 매입가격과 동일하게 만드는 할인율이다."
188,"특정 기간 동안 통화 한 단위가 거래를 매개하기 위해 몇 번 사용되었는지를 나타내는 지표로, 국민소득을 통화량으로 나누어 계산된다. 이 지표는 실물경제 활동에 비해 통화량이 얼마나 존재하는지를 보여준다."
271,"특정 국가의 외채 및 대외채권 통계는 그 나라의 국제적인 상환 부담 정도, 신용도 및 유동성 위험 등의 리스크를 분석하는 데 중요한 기초 자료가 되기 때문에 경제 분석가들에게 필수적이다."
236,"금리가 거의 제로에 가까운 상황에서도 경제 회복이 기대에 미치지 못할 때, 중앙은행이 장기금리 하락을 유도하기 위해 국채 등을 대규모로 매입하여 유동성을 공급하고 대차대조표를 확대하는 정책이다."
487,"특별인출권은 IMF 총회의 의결을 통해 창출되거나 말소되며, 배분은 IMF 쿼타 비중에 따라 이루어지는 일반배분과 쿼타와 상관없이 이루어지는 특별배분으로 구분된다."
117,"수요는 특정 재화나 서비스를 구매하고자 하는 능력과 욕구를 나타내며, 용도에 따라 두 가지로 구분된다. 최종적인 목적으로 소비되거나 자본 형성을 위한 수요는 한 종류이고, 다른 종류는 생산 과정에서 원료로 활용되는 수요이다."
943,"고객에게 직접 자문을 하거나 고객 자산을 운영하는 방식으로 제공되며, 금융기관의 자문 또는 운용 인력이 결과를 활용하는 형식이 포함된다."
512,"여러 투자자로부터 자금을 모아 전문가가 주식, 채권, 부동산 등 다양한 자산에 투자하여 수익을 창출하고, 그 결과에 따라 투자자에게 수익을 분배하는 금융상품이다."
825,"채권의 현금흐름이 발생하는 평균적인 회수기간을 나타내며, 각 시점의 현금흐름의 현재가치가 채권가격에서 차지하는 비중을 가중치로 하여 계산된다."
591,초기 스왑규모의 불충분과 개별 계약의 한계를 보완하기 위해 2010년에 다자간 스왑체계로 전환하여 공동기금을 조성하는 방식으로 위기 대응 능력을 강화하였다.
126,"이 규칙은 중앙은행이 경제 안정을 위해 금리를 조정할 때 물가 변화뿐만 아니라 생산량의 변동도 반영해야 한다는 원칙을 제시한다. 즉, 중립금리와 물가 목표, 그리고 생산 갭 등을 통해 적정한 금리 수준을 결정하는 방식이다."
116,"일반적으로 출하는 생산보다 경기의 변화에 더 민감하게 반응하며, 경기 하락 시 출하가 급격히 감소하지만 생산량 조절이 어려워 재고는 증가하게 된다. 반대로 경기 회복 시 출하가 증가하면서 재고가 감소하고 생산이 따르게 된다."
473,"국제수지표에서 외국과의 서비스 거래에서 발생한 수익과 지출의 차이를 나타내는 지표이다. 이는 가공, 운송, 여행, 건설, 금융 등 다양한 서비스 항목으로 구성된다."
693,"고객들은 현금카드만으로 여러 기관의 자동인출기에서 다양한 서비스를 손쉽게 이용할 수 있게 되었고, 무인 점포 영업이 조기에 도입되는 계기가 마련되었다."
57,"이 표채의 원금과 미래 이자액을 분리하여 각각 무이표채 형태로 거래할 수 있도록 한 채권으로, 만기에 한 번의 현금 흐름만을 가진다. 이를 통해 투자 시점에서 확정 수익률을 보장받고, 다양한 만기의 무이표채로 전환하여 기관투자가의 수요를 충족시킨다."
863,"1997년 태국을 시작으로 동아시아 국가들에서 발생한 금융 위기로, 통화 가치의 급락과 외환시장 마비, 자본유출 등의 문제를 겪은 사건이다."
912,"특정 기초자산의 신용 상태와 관련하여 발행되는 증권으로, 지급보증계약처럼 작용하며, 신용사건 발생 시 손실을 부담하는 구조를 가지고 있다."
369,"완전한 금융시장에서 두 나라의 금리 차이가 선물환 프리미엄이나 스왑레이트와 같다는 이론으로, 투자자는 어느 나라의 채권에 투자하더라도 같은 원리금액을 받을 수 있어야 한다."
268,"특정 근로자에게 정기적으로 지급되는 시간급금, 일급금, 주급금, 월급금 또는 도급금이 포함되며, 해고 예고 수당, 연장 및 야간 근로 시의 할증 임금, 유급 휴가금의 산출 기초로 사용된다."
46,"합법적 또는 불법적으로 발생한 모든 경제적 거래에서 발생한 소득을 포함해야 하는 국내총생산 추정에서 누락된 경제활동을 지칭한다. 이는 주로 지하경제나 은닉경제와 관련된 활동으로, 조세 회피나 법적 규제를 피하기 위해 비밀리에 이루어지는 거래로 인해 발생한다."
349,"금융업무에 컴퓨터와 정보통신기술을 활용하여 자동화와 전자화를 실현하는 방식으로, 사용자와 금융기관 간의 직접적인 Communication 없이 서비스가 제공되는 거래 형태이다."
195,"보장매입자는 보유 자산의 신용위험을 제거하며 포트폴리오의 구조를 개선할 수 있고, 보장매도자는 수수료를 통해 수익을 증가시키고, 신용위험을 여러 투자자에게 분산시켜 가격 설정의 적정성을 높일 수 있다."
999,"특정 기관에게 자금을 대출하고 정부의 재무를 관리하며, 거시경제의 안정을 도모하는 기관으로, 통화량과 금리를 조절하는 기능을 수행한다."
834,글로벌 금융위기와 같은 상황에서 전통적인 통화정책의 한계에 봉착한 주요국 중앙은행들이 경기를 회복하고 금융시장에 유동성을 공급하기 위해서이다.
736,"금융당국과 은행연합회가 은행 자금조달 상품의 가중평균금리를 계산하여 새로운 대출 기준으로 공시하는 지수이며, 주로 주택담보대출의 기준으로 사용된다."
263,재해나 비상사태 발생 시 조직의 업무와 고객 서비스가 중단 없이 유지될 수 있도록 하기 위한 일련의 대책을 마련하는 과정이다. 이는 전체 시스템의 안정성을 확보하는 데 중요한 역할을 한다.
443,"구매자가격은 소비자가 지불하는 최종 가격으로, 여기에는 생산물세 및 거래마진 등이 포함되며, 기초가격은 생산자가 실제로 받는 가격에서 이러한 비용을 제외한 금액이다."
675,"특정 국가의 통화 구매력이나 환율을 측정하기 위해 동일한 제품의 가격을 비교하는 지표로, 전 세계적으로 판매되는 한 햄버거의 가격을 바탕으로 분석한다."
304,"소비자물가지수의 구성 품목 중에서 가격이 안정적으로 변하는 품목들을 대상으로 한 물가지수를 의미하며, 특정 정부 정책의 영향을 많이 받는 공공 서비스나 유틸리티 요금 등이 포함된다."
341,"특정 자금을 기후와 환경 관련 사업에 사용하는 조건으로 발행되는 채권으로, 여러 종류로 분류될 수 있으며, 발행 기관의 범위가 정부와 기업으로 확대되어 성장하고 있는 채권이다."
966,"이 지수는 1000을 기준으로 하여, 그 이하일 경우 시장 집중이 없고, 1000에서 1800 사이일 경우 다소 집중된 것으로 판단된다."
149,"특정 상품의 수출 비율이 세계 총 수출에서 차지하는 비중을 특정 국가의 전체 수출에서 차지하는 비율로 나눈 값을 나타내며, 이 값이 1보다 크면 해당 국가가 그 상품에서 비교우위를 가진다고 판단할 수 있는 지표이다."
124,"특수목적기구가 자산을 양도받아 이를 바탕으로 유동화증권을 발행하고, 해당 자산에서 발생하는 수익으로 원리금이나 배당금을 지급하는 금융기법이다. 이를 통해 자산 보유자는 재무 구조를 개선하고 자금 조달 비용을 줄일 수 있다."
786,"매월 통계청이 제조업의 생산능력과 가동률지수를 산출하여 발표하며, 이는 기준년도의 생산능력과 비교하여 현재의 생산능력 상태를 나타내는 지표이다."
50,"거래 당사자들이 서로 다른 통화를 교환하고, 일정 기간 후에 원금을 다시 재교환하는 거래로, 현물환과 선물환, 또는 만기가 다른 선물환을 동시에 매매하는 방식이다. 이 거래는 자금 조달, 환리스크 관리, 결제일 조정, 금리차익 획득 등을 목적으로 활용된다."
353,"거주자가 아니거나 거주자의 국외 지점 및 현지 법인이 외국에서 외화 자금을 차입하거나 지급 보증을 받는 과정을 의미하며, 주로 해외 직접 투자를 하려는 국내 기업들이 이용한다."
927,"증권 매도자가 증권을 인도했으나 매수자가 대금을 지급하지 않거나, 매수자가 대금을 지급했으나 증권을 인도받지 못한 경우 발생하는 위험이다."
142,"예측하지 못한 환율변동으로 인해 보유한 외화자산이나 부채의 가치에 영향을 미치는 위험으로, 거래 시점과 결제 시점 간의 시간 차이에서 비롯되는 위험과 자산 및 부채의 가치를 환산하는 과정에서 발생하는 위험이 포함된다."
470,"최종수요의 발생이 국민경제에서 직･간접적으로 유발하는 부가가치의 양을 나타내는 계수로, 특정 산업의 최종수요가 발생할 때 창출되는 부가가치를 측정하는 데 사용된다."
399,기존의 국민 계정에서 반영하지 못하는 환경오염이나 자원 고갈로 인한 경제 사회적 비용을 보완하기 위해 자연자산과 환경자산을 경제자산으로 취급하여 평가하고 기록하는 것이다.
625,"1930년에 설립된 세계에서 가장 오래된 국제금융기구로, 중앙은행 간의 정책 협력을 주요 기능으로 하며, 현재 여러 중앙은행들이 회원으로 참여하고 있다."
320,"스톡퍼처스는 자사 주식을 매입하는 임직원에게 일정 비율로 무상으로 주식을 지급하는 제도인 반면, 스톡옵션은 권리 행사 조건에 따라 주식을 구매할 수 있는 권한을 부여하는 제도이다."
19,"미래의 특정 시점에 종료될 거래에서 상대방이 결제를 이행하지 못할 것으로 예상될 때, 그 거래를 다른 거래로 대체하는 과정에서 발생하는 비용에 대한 리스크를 의미한다. 이 리스크는 거래 상대방의 취소나 파산으로 인해 미실현 이익을 얻지 못하거나 포지션을 헤지할 수 없는 상황에서 특히 두드러진다."
809,"이 정책은 일반적으로 완전고용, 물가 안정, 국제수지 균형, 경제 성장, 그리고 소득 재분배와 같은 여러 경제적 목표를 달성하는 것을 지향한다."
790,"2007년에는 중국투자공사(CIC)가 설립되었고, 2008년에는 러시아의 국가 복지 기금(National Welfare Fund)이 설립되었다."
808,"거래되는 금융상품의 만기를 기준으로 장기적으로 필요한 자금을 조달하는 시장으로, 만기 1년 이상의 채권이나 만기가 없는 주식이 거래되는 곳이다."
407,"주로 환리스크를 헤지하기 위해 사용되며, 예를 들어 수출 기업이 환율 변동에 따른 위험을 줄이기 위해 미래에 받을 외화를 현재의 원화로 교환하는 계약을 체결할 수 있다."
537,"이 기관은 증권 거래의 매도자와 매수자 간의 역할을 서로 교환하며, 청산 업무를 통해 결제 유동성을 절약하고 참가자의 리스크 관리를 지원하는 서비스를 제공한다."
620,"워크아웃은 채권자와 채무자가 협의하여 구조 조정을 통해 부실 기업을 회생하려는 반면, 기업회생절차는 법원이 관여하여 공식적인 회생 절차를 진행하는 것이다."
38,"2010년에 제정된 금융 개혁법의 한 조항으로, 은행이 자기계정으로 투자하는 것을 금지하고, 헤지펀드 및 사모펀드에 대한 투자를 제한하는 내용을 담고 있다. 이 조항은 시장의 유동성과 효율성에 대한 우려를 반영하여 구체적인 조건 아래에서 특정 거래를 허용하기도 한다."
175,선물환거래는 일방적 거래인 Outright Forward와 스왑거래의 일부분인 Swap Forward로 구분된다. Outright Forward는 다시 일반 선물환거래와 차액만 정산하는 NDF거래로 나뉜다.
245,"새로운 직장을 찾거나 이직하는 과정에서 일시적으로 발생하는 실업으로, 구직자와 구인자 간의 요구 조건이 일치하지 않아 생기는 문제이다. 이는 경기침체와 무관하며, 자발적으로 발생하는 실업이다."
828,"이 제도는 1990년에 뉴질랜드에서 처음 도입되었으며, 이후 캐나다, 영국, 스웨덴, 호주 등 여러 선진국과 다수의 신흥시장국으로 확산되었다."
667,"이 제도는 신성장･일자리지원, 무역금융지원, 영세자영업자지원, 지방중소기업지원, 중소기업 대출안정화 프로그램 등 다섯 가지 프로그램으로 구분되어 있다."
754,"은행과 보험회사가 협력하여 개인에게 다양한 금융 서비스를 제공하는 시스템으로, 보험회사가 은행의 지점을 통해 보험 상품을 판매하는 것을 포함한다."
858,"특정 주체가 국내총생산에서 차지하는 세금과 사회보장기여금의 비율을 나타내는 지표로, 국민의 전반적인 재정 부담 수준을 측정하는 데 사용된다."
154,"개별 경제지표로는 파악하기 어려운 국민경제의 전반적인 경기수준을 분석하기 위해 종합적으로 만들어지는 지수로, 실제 경기순환보다 앞서 변동하는 여러 지표를 결합하여 향후 경기 동향을 단기적으로 예측하는 데 사용된다."
287,"국가가 보유한 투자기금을 의미하며, 주로 투자수익을 목적으로 다양한 국내외 자산에 투자 및 운영하는 자금이다. 민간이 아닌 국가가 소유하고 있다는 점에서 다른 투자 기구와 차별화된다."
602,"부채를 이용하여 투자를 할 때는 자신의 감내할 수 있는 범위 내에서 적절하게 조달해야 하며, 지나치게 높은 부채비율은 위험을 초래할 수 있는 요인이 된다."
569,"일부는 경쟁을 제한해 금융산업의 비효율성을 초래했다고 부정적으로 평가했으나, 다른 이들은 수십 년 간 금융 시스템의 안정에 기여했다고 긍정적으로 평가하였다."
743,"기존 금융 서비스의 효율을 높이고 자동화하려는 금융회사가 중심에 서고, IT 기업들이 이를 보조하여 가치사슬 안에서 서비스를 개선하는 역할을 한다."
17,"환율이 장기적으로 외환시장의 수급에 따라 결정되지만, 정부와 중앙은행이 판단한 적정 수준에서 환율을 안정시키기 위해 단기적으로 외환시장에 개입하는 환율 제도이다. 이 제도는 고정환율제도와 자유변동환율제도의 장점을 결합한 형태로, 환율의 급격한 변동을 주의하며 위험을 감소시키는 것을 목적으로 한다."
127,"중앙은행이 발행한 화폐가 금융기관에 입금된 후, 재정적 과정에서 다시 중앙은행으로 돌아오는 현상을 의미한다. 이 과정에서 화폐는 사용 가능 여부에 따라 분류되어, 재사용 가능한 화폐는 다시 유통되고 손상된 화폐는 폐기된다."
322,"소비자는 점포를 방문하지 않고도 다양한 금융서비스를 이용할 수 있으며, 저신용자에게 중금리 신용대출을 제공하고 핀테크 활성화에 기여하는 등 국민후생을 증진할 수 있는 기대가 있다."
255,"거주자와 비거주자 사이의 상품 수출입 거래를 기록하며, 경상수지의 한 부분을 형성하는 지표이다. 수출이 수입을 초과하면 긍정적인 결과로 나타나고, 그 반대의 경우는 부정적인 결과로 나타난다."
657,"동일한 물품이 어떤 국가에서나 같은 가격으로 거래된다는 원칙에 기반해, 자국의 물가 수준이 외국의 물가 수준과 환율에 의해 결정된다고 가정하는 이론이다."
964,"중앙은행이 지급준비율을 조정함으로써 금융기관의 자금 상황을 변화시키고, 시중 유동성을 조절하며, 금융 안정성을 도모할 수 있기 때문이다."
190,"완화적 통화정책은 대출금리 인하와 신용 확대 등의 긍정적인 효과를 통해 자국 내 경기를 회복시키려는 목표가 있으며, 그 결과 자국 통화의 가치는 낮아질 수 있지만, 이는 통화전쟁의 주된 목표와는 다르다."
115,"경제정책을 보다 수동적으로 운영하여 경기가 불황일 때 또는 과열일 때 자동으로 조정할 수 있는 제도를 일컫는다. 이는 예를 들어 누진세와 같은 세제나 사회보장제도, 실업보험제도를 통해 경기 변동의 폭을 완화하는 기능을 한다."
